User,Location,Age
6733,"Bad Nauheim, Hessen, Germany",45
6846,"Abington, Massachusetts, USA",29
3631,"Montreal, Quebec, Canada",18
6244,"Fayetteville, North Carolina, USA",28
804,"Calexico, California, USA",18
11888,"Dren, Nordrhein-Westfalen, Germany",21
3181,"San Sebastin, Gipuzkoa, Spain",39
10303,"Albany, Oregon, USA",35
12609,"Bellevue, Washington, USA",0
6926,"Wien, Wien, Austria",35
8831,"Limbach-Oberfrohna, Sachsen, Germany",0
487,"Atlanta, Georgia, USA",40
8208,"Dortmund, Nordrhein-Westfalen, Germany",25
10724,"Lakewood, Colorado, USA",28
4006,"Albuquerque, New Mexico, USA",14
2001,"Louisville, Kentucky, USA",43
5165,"Sea Isle City, New Jersey, USA",50
8419,"Wien, Wien, Austria",26
9222,"Hull, Ma, USA",0
724,"Irvine, California, USA",40
5187,"Kingston, Ontario, Canada",35
332,"Oakland, California, USA",60
12184,"Guetersloh, Nordrhein-Westfalen, Germany",31
5509,"Los Angeles, California, USA",0
5624,"Barcelona, Catalunya, Spain",18
2148,"Elmira, New York, USA",28
10860,"Anchorage, Alaska, USA",38
12746,"Montclair, New Jersey, USA",25
1129,"Atlanta, Georgia, USA",17
159,"Tehran, Tehran, Iran",36
5203,"San Diego, California, USA",0
5109,"London, England, United Kingdom",25
1242,"Zrich, Zrich, Switzerland",32
2300,"Portland, Oregon, USA",42
5422,"Foxboro, Massachusetts, USA",0
11932,"Houston, Texas, USA",0
5790,"San Antonio, Texas, USA",0
11120,"Chico, California, USA",33
10407,"Moscow, Idaho, USA",31
6005,"Glendale Heights, Illinois, USA",0
12454,"Franklin, Tennessee, USA",44
8345,"Harrodsburg, Kentucky, USA",16
9638,"Swainsboro, Georgia, USA",28
7633,"Salt Lake City, Utah, USA",0
10778,"Amersfoort, Utrecht, Netherlands",18
7299,"Wilmington, Delaware, USA",36
12580,"Branchville, New Jersey, USA",29
10002,"Marietta, Georgia, USA",51
5979,"Ramsey, Huntingdon, Cambridgeshire, United Kingdom",41
11707,"Troy, New York, USA",0
8461,"Portland, Oregon, USA",0
9562,"Salem, Oregon, USA",21
7226,"Kernersville, North Carolina, USA",26
5771,"Arkansas, Arkansas, USA",28
496,"Warwick, New York, USA",38
11323,"Kings Mountain, North Carolina, USA",0
2415,"Westmont, Illinois, USA",31
6379,"Columbia, North Carolina, USA",0
3252,"Belgorod, N/A, Russia",23
8961,"North Saanich, British Columbia, Canada",0
3151,"Orleans, Ontario, Canada",46
853,"North Reading, Massachusetts, USA",27
5803,"Villas, New Jersey, USA",0
7610,"Sacramento, California, USA",0
354,"Newmarket, Ontario, Canada",33
10551,"Chicago, Illinois, USA",30
1761,"Hershey, Pennsylvania, USA",30
4240,"Stone Mountain, Georgia, USA",34
7829,"Fremont, Michigan, USA",11
520,"Fulton, Missouri, USA",38
2119,"Bochum, N/A, Germany",20
11806,"Wolverhampton, England, United Kingdom",44
1752,"Cambridge, Illinois, USA",47
7292,"Galena, Ohio, USA",0
4285,"Mobile, Alabama, USA",0
3427,"West Chester, Ohio, USA",32
11124,"O`Fallon, Illinois, USA",24
1814,"Uxbridge, Middlesex, United Kingdom",30
12649,"Orleans, Ontario, Canada",0
4512,"Portland, Oregon, USA",28
12003,"North Aurora, Illinois, USA",0
3107,"Lancaster, Pennsylvania, USA",0
12615,"Atlanta, Georgia, USA",50
1436,"Virginia Beach, Virginia, USA",57
11225,"Wailuku, Hawaii, USA",0
8853,"Harrisburg, ,",0
9828,"Fresno, ,",0
10444,"Toronto, Ontario, Canada",57
10483,"Austin, Texas, USA",0
8633,"Knoxville, Tennessee, USA",31
9987,"Bristol, Tennessee, USA",0
11048,"Baton Rouge, Louisiana, USA",0
8538,"Lancaster, Pennsylvania, USA",0
10032,"Chicago, Illinois, USA",39
10646,"Takoma Park, Maryland, USA",0
7529,"Dallas, Texas, USA",0
2219,"Langley, British Columbia, Canada",0
2084,"Stopsley, Bedfordshire, United Kingdom",42
11655,"Mississauga, Ontario, Canada",31
4049,"Junction City, Kansas, USA",42
1763,"Lima, Ohio, USA",0
5647,"South Lebanon, Ohio, USA",28
2074,"San Diego, California, USA",0
5720,"Cincinnati, Ohio, USA",36
6442,"Jasper, Indiana, USA",57
3106,"Urbana, Illinois, USA",0
5526,"Reading, Pennsylvania, USA",20
1519,"Marietta, Georgia, USA",29
6331,"Yukon, Oklahoma, USA",0
6326,"Shoreditch, London, United Kingdom",27
1823,"Beaverton, Oregon, USA",33
6925,"Gainesville, Texas, USA",32
3264,"Huntington Beach, California, USA",0
10805,"Walnut Creek, California, USA",0
3401,"Beacon, New York, USA",0
5966,"Carrollton, Texas, USA",32
4787,"Greenback, Tennessee, USA",22
12546,"Zephyrhills, Florida, USA",58
12618,"Mansfield, Massachusetts, USA",21
3804,"Thunder Bay, Ontario, Canada",45
11101,"Meriden, Connecticut, USA",40
1557,"Mission, Kansas, USA",41
8282,"West Haven, Connecticut, USA",33
7037,"Long Beach, California, USA",0
7636,"Kill Devil Hills, North Carolina, USA",41
7947,"Victoria, British Columbia, Canada",42
3549,"Stockton, California, USA",33
5466,"Whitehorse, Yukon Territory, Canada",0
10851,"Hudson, Massachusetts, USA",36
11912,"Lexington, Kentucky, USA",23
1858,"Duluth, Georgia, USA",0
6056,"Upstate, New York, USA",0
7365,"San Francisco, California, USA",0
11504,"Washington, DC, USA",32
5034,"Anchorage, Alaska, USA",43
669,"Mobile, Alabama, USA",23
6880,"Tucson, Arizona, USA",0
7828,"Middlesbrough, England, United Kingdom",30
9454,"St. Louis, Missouri, USA",0
1532,"Gilchrist, Oregon, USA",47
2678,"Toledo, Ohio, USA",35
3525,"Clearwater, Florida, USA",41
5248,"Denton, Texas, USA",36
8535,"Hamburg, Hamburg, Germany",0
399,"Durham, North Carolina, USA",40
7934,"Olathe, Kansas, USA",0
205,"Lithia Springs, Georgia, USA",37
6093,"San Antonio, Texas, USA",34
9587,"Seattle, Washington, USA",28
3639,"Kelowna, British Columbia, Canada",19
11997,"Worcester, Massachusetts, USA",26
9213,"Los Angeles, ,",0
10662,"Felton, California, USA",0
3007,"Toledo, Ohio, USA",43
5831,"Chittenango, New York, USA",24
3423,"Alvin, Texas, USA",0
7205,"Amherst, New Hampshire, USA",54
3138,"Indianapolis, Indiana, USA",41
6040,"Columbia, Missouri, USA",31
8777,"Andrews, Texas, USA",36
6587,"Oak Park, Illinois, USA",24
4657,"New York, New York, USA",52
12172,"East Islip, New York, USA",17
2742,"Palo Alto, California, USA",0
10891,"Tunbridge Wells, Kent, United Kingdom",0
10439,"Carlstadt, New Jersey, USA",34
11645,"New York City, New York, USA",26
8189,"La Habra, California, USA",76
4644,"Tinley Park, Illinois, USA",23
11143,"Berlin, Berlin, Germany",20
5323,"Vancouver, British Columbia, Canada",22
7622,"Leicester, England, United Kingdom",0
1088,"Southampton, England, United Kingdom",34
8592,"Ottawa, Ontario, Canada",0
6894,"North Dighton, Massachusetts, USA",31
8542,"Kaarst, Nordrhein-Westfalen, Germany",30
8183,"Southampton, England, United Kingdom",31
3677,"Boston, ,",0
362,"Bellingham, Washington, USA",60
8586,"Melrose, Massachusetts, USA",42
4122,"Ridgeland, South Carolina, USA",43
2107,"Chula Vista, California, USA",31
7931,"Calgary, Alberta, Canada",18
6790,"Somewhere in Bc..., British Columbia, Canada",36
8427,"San Antonio, Texas, USA",9
5725,"Rapid City, South Dakota, USA",44
11885,"Norwich, Norfolk, United Kingdom",22
141,"Marietta, Georgia, USA",51
7286,"Boise, Idaho, USA",39
11532,"San Diego, California, USA",40
10283,"North Hollywood, California, USA",0
7616,"Westland, Michigan, USA",0
9174,"Valladolid, Castilla Y Leon, Spain",20
7483,"Vientiane, Vientiane, Laos",0
9261,"Apache Junction, Arizona, USA",24
12445,"Eustis, ,",0
4272,"Highland, California, USA",36
1434,"Los Gatos, ,",0
994,"Mercer Island, ,",54
12375,"Chattanooga, ,",0
2976,"Espoo, Uusimaa, Finland",27
11518,"Encinitas, California, USA",0
4668,"Sherman Oaks, California, USA",30
563,"Durham, North Carolina, USA",33
170,"Fife. Wa, ,",50
2619,"Vancouver, British Columbia, Canada",24
3813,"Portland, Oregon, USA",14
254,"Lisboa, N/A, Portugal",40
6191,"Cookeville, Tennessee, USA",0
794,"Prospect, ,",0
8516,"Henderson, Nevada, USA",0
4843,"Columbus, Ohio, USA",19
10559,"Duisburg, Nordrhein-Westfalen, Germany",25
9097,"St Louis, Missouri, USA",48
11712,"Valley Stream, New York, USA",34
1012,"Tallahassee, Florida, USA",30
11673,"Ottawa, Ontario, Canada",30
9870,"Waterloo, Ontario, Canada",0
11919,"Fernandina Beach, Florida, USA",23
2896,"Philadelphia, Pennsylvania, USA",35
7172,"Portland, Oregon, USA",23
8833,"Eagle Point, Oregon, USA",31
4627,"Flemington, New Jersey, USA",35
11495,"Hamilton, Ontario, Canada",33
9260,"Olympia, Washington, USA",47
5053,"St. Charles, Missouri, USA",69
913,"Calgary, Alberta, Canada",62
12223,"Powell, ,",17
12693,"Arlington, Virginia, USA",34
11362,"Meshoppen, Pennsylvania, USA",27
6310,"Providence, Rhode Island, USA",0
12081,"Cbs, Newfoundland, Canada",39
5329,"Boone, North Carolina, USA",27
5519,"Yarmouth, Nova Scotia, Canada",38
2336,"Nashville, Tennessee, USA",33
1028,"Boston, Massachusetts, USA",0
2563,"Earth, , Universe",54
4952,"Minneapolis, Minnesota, USA",0
6898,"Albuquerque, New Mexico, USA",45
11620,"Livermore, California, USA",0
6885,"Surrey, British Columbia, Canada",22
525,"Sandpoint, Idaho, USA",0
3479,"Singapore, N/A, Singapore",0
740,"Summerville, South Carolina, USA",0
58,"Griswold, Iowa, USA",18
5876,"Barcelona, Barcelona, Spain",35
3240,"Santa Rosa, California, USA",0
6107,"Swartz Creek, Michigan, USA",20
5792,"Montreal, ,",90
8866,"Columbia, Maryland, USA",45
1285,"Sydney, New South Wales, Australia",29
10703,"Grinnell, Iowa, USA",2
9935,"Canterbury, Kent, United Kingdom",37
9848,"Ferndale, Washington, USA",0
7525,"Lefkosia, N/A, Cyprus",36
3081,"Toronto, Ontario, Canada",32
4434,"Russellville, Arkansas, USA",35
9915,"Savannah, Georgia, USA",44
2885,"Lahore, Punjab, Pakistan",28
12075,"Scotia, New York, USA",0
11720,"Covina, California, USA",43
7193,"Shenandoah Junction, West Virginia, USA",0
9438,"Madrid, Madrid, Spain",20
10590,"Jersey City, New Jersey, USA",32
11496,"Brigden, Ontario, Canada",15
8253,"Falls Church, Virginia, USA",0
9328,"Cottage Hills, Illinois, USA",34
10617,"Hoffman Estates, Illinois, USA",14
6405,"Vancouver, British Columbia, Canada",0
6376,"Orlando, Florida, USA",0
4589,"Tarlac, N/A,",0
12754,"Houston, Texas, USA",33
2188,"Portland, Oregon, USA",31
3113,"West Blocton, Alabama, USA",36
6427,"Allentown, Pennsylvania, USA",0
3902,"Ellington, Connecticut, USA",26
5763,"Nottingham, England, United Kingdom",39
4564,"Storm Lake, Iowa, USA",21
1647,"Barcelona, Catalunya, Spain",31
5233,"Soddy-Daisy, Tennessee, USA",18
8964,"Mobile, Alabama, USA",32
11174,"Salem, Massachusetts, USA",22
4872,"Chicago, Illinois, USA",17
10750,"Moline, ,",0
1637,"Bismarck, North Dakota, USA",15
2091,"Milwaukee, Wisconsin, USA",0
8769,"Houston, Texas, USA",0
9718,"Tecumseh, Kansas, USA",25
12253,"Helsinki, Uusimaa, Finland",0
12747,"Washington, ,",49
10241,"Santa Cruz, California, USA",0
7651,"Flekkefjord, Vest-Agder, Norway",20
3404,"Governors Bay, Canterbury, New Zealand",0
2488,"Auckland, Auckland, New Zealand",21
1900,"Paris, Paris, France",18
11299,"Sydney, New South Wales, Australia",29
7252,"Luxembourg, _, Luxembourg",31
6891,"Burien, Washington, USA",0
8411,"Maplewood, New Jersey, USA",39
9131,"Citrus Heights, California, USA",47
11704,"Cypress, California, USA",41
1678,"Cincinnati, Ohio, USA",0
7697,"Two Rivers, Wisconsin, USA",51
12050,"Charleston, West Virginia, USA",0
9305,"Sherwood Park, Alberta, Canada",0
5312,"Nijmegen, Gelderland, Netherlands",36
8289,"Chemainus, British Columbia, Canada",27
879,"Pasadena, California, USA",31
7757,"St. Albert, Alberta, Canada",38
174,"West Valley City, Utah, USA",0
1746,"Farnborough, Hampshire, United Kingdom",31
7988,"Arlington, Virginia, USA",0
7023,"Dortmund, Nordrhein-Westfalen, Germany",35
9688,"Manchester, New Hampshire, USA",52
7168,"Romeoville, ,",0
6252,"Champlain, New York, USA",31
11285,"Pea Ridge, Arkansas, USA",0
3143,"Rochester, New York, USA",44
8805,"Ludwigsburg, Baden-Wuerttemberg, Germany",31
7276,"Tazewell, Virginia, USA",47
12410,"Bristol, England, United Kingdom",36
4408,"Milltown, Wisconsin, USA",54
1633,"Charlotte, North Carolina, USA",0
3206,"Bloomer, ,",55
9553,"Santa Barbara, California, USA",0
2617,"Sheffield, South Yorkshire, United Kingdom",0
12785,"Lake Charles, Louisiana, USA",0
5394,"Birmingham, Alabama, USA",23
9884,"Raleigh, , USA",32
4609,"Minneapolis, Minnesota, USA",52
4754,"Middletown, Delaware, USA",54
11372,"Oceanside, California, USA",45
4877,"Arden Hills, Minnesota, USA",73
1839,"Denver, Colorado, USA",58
10654,"Grosse Pointe Farms, Michigan, USA",40
1245,"Claremont, California, USA",38
11765,"Centreville, Virginia, USA",37
1346,"Hamburg- Rissen, Hamburg, Germany",0
2114,"Frth, ,",29
9214,"Vancouver, Washington, USA",20
12767,"Fetcham, England, United Kingdom",29
5893,"Dartmouth, Nova Scotia, Canada",45
9834,"San Donato Milanese, Milano, Italy",20
10620,"Green River, Wyoming, USA",0
12605,"Culver City, California, USA",0
1268,"Newport Beach, California, USA",44
6199,"Belton, Missouri, USA",0
6757,"Oak Park, Michigan, USA",28
10771,"Kekaha, Hawaii, USA",61
7682,"Townsville, Queensland, Australia",52
7717,"Boulder, Colorado, USA",42
7965,"Mnnerstadt, Bayern, Germany",38
637,"West Palm Beach, Florida, USA",57
255,"Ocean Shores, Washington, USA",0
8759,"Torrance, California, USA",43
1061,"Pooler, Georgia, USA",24
5834,"Stacy, Minnesota, USA",35
7948,"Wokingham, England, United Kingdom",29
6287,"Chicago, ,",35
6519,"Singapore, N/A, Singapore",24
10323,"Whitehorse, Yukon Territory, Canada",18
6220,"Lake Winnebago, Missouri, USA",0
11307,"Mnchen, Bayern, Germany",27
7155,"Ottawa, Ontario, Canada",23
2605,"Cambridge, Cambridgeshire, United Kingdom",0
9190,"Irvine, California, USA",28
10490,"Bolton, Massachusetts, USA",43
1911,"Bloomington, Illinois, USA",49
1676,"Indianapolis, Indiana, USA",45
56,"Atlanta, Georgia, USA",41
4230,"Ormond Beach, Florida, USA",23
429,"Jacksons Point, Ontario, Canada",25
6302,"Dortmund, Nordrhein-Westfalen, Germany",33
6256,"Plano, Texas, USA",32
12436,"San Antonio, Texas, USA",34
8322,"Vista, California, USA",0
10500,"Frankfurt Am Main, Hessen, Germany",57
2740,"Riverside, California, USA",0
238,"Olney, Maryland, USA",39
8941,"Boxtel, Noord-Brabant, Netherlands",40
3161,"Las Cruces, New Mexico, USA",0
2536,"Calgary, Alberta, Canada",29
271,"Palmyra, Western Australia, Australia",30
10203,"Indianapolis, Indiana, USA",28
6570,"Elkhart, Indiana, USA",33
535,"Gaithersburg, Maryland, USA",28
1603,"Olathe, Kansas, USA",35
1093,"Arlington, Virginia, USA",0
4054,"Sun City, California, USA",36
9879,"Akron, Ohio, USA",0
3363,"Sacramento, California, USA",34
4767,"North Arlington, New Jersey, USA",28
8587,"Lafayette, California, USA",0
5476,"Highland Heights, Kentucky, USA",53
4928,"Rosebud, Alberta, Canada",9
2772,"Santa Rosa, California, USA",34
3172,"Weaverville, North Carolina, USA",46
8283,"Giessen, Hessen, Germany",27
7082,"Toronto, Ontario, Canada",22
5311,"Chicago, Illinois, USA",0
11630,"West Chicago,, Illinois, USA",44
1288,"Fremont, North Carolina, USA",27
907,"Omaha, Nebraska, USA",25
9350,"Winfield, Illinois, USA",26
5490,"Phoenix, Arizona, USA",0
3215,"Pikeville, Kentucky, USA",23
8048,"Stanton, Nebraska, USA",44
5598,"Dallas, Texas, USA",0
10675,"Barstow, California, USA",23
1903,"Cincinnati, Ohio, USA",26
8277,"San Francsico, California, USA",18
218,"Barcelona, Barcelona, Spain",25
9679,"Mannheim, Baden-Wrttemberg,",35
1086,"Grand Rapids, Michigan, USA",25
3065,"Roanoke, Virginia, USA",0
1020,"Ottawa, Ontario, Canada",55
8928,"Blaine, Minnesota, USA",41
4875,"Santander, Cantabria, Spain",28
5019,"Arlington, Massachusetts, USA",39
757,"Collonges Sous Salve, Rhne-Alpes, France",31
7332,"Danvers, Massachusetts, USA",0
3927,"Dartmouth, Nova Scotia, Canada",48
9964,"Wien, Wien,",21
9122,"Fort Collins, Colorado, USA",28
12666,"Spring, Texas, USA",42
9595,"Calgary, Alberta, Canada",29
4862,"Piscataway, New Jersey, USA",55
3869,"Waco, Texas, USA",26
12090,"Long Beach, Mississippi, USA",0
412,"Chicago, Illinois, USA",27
2580,"Elk Grove, California, USA",0
7930,"Heber City, Utah, USA",0
10346,"Winston-Salem, North Carolina, USA",0
4219,"Kuala Lumpur, Wilayah Persekutuan, Malaysia",28
9601,"San Jose, California, USA",0
1289,"San Diego, California, USA",0
7370,"Webster, New York, USA",0
10597,"Mnchen, Bayern, Germany",37
12060,"Spring, Texas, USA",39
4321,"West Liberty, Kentucky, USA",43
9202,"Ashland, Kentucky, USA",0
4940,"Scottsburg, Indiana, USA",28
12786,"Salt Lake City, Utah, USA",47
957,"Suffolk, Virginia, USA",0
547,"Spring, Texas, USA",29
6938,"Floyds Knobs, Indiana, USA",0
6173,"San Jose, California, USA",18
7644,"Fort Mcmurray, Alberta, Canada",18
4879,"Franklin, Kentucky, USA",0
436,"Ft. Pierce, Florida, USA",0
4046,"Harbor City, California, USA",0
12291,"Port Dover, Ontario, Canada",56
11223,"Minneapolis, Minnesota, USA",51
7016,"Pasadena, ,",0
12467,"Barcelona, Catalunya, Spain",0
1856,"Groton, Connecticut, USA",32
3374,"Montreal, Quebec, Canada",30
10897,"Midland, Michigan, USA",18
8078,"Gijon, Asturias, Spain",26
9085,"Creve Coeur, Missouri, USA",0
11050,"Fayetteville, North Carolina, USA",46
7002,"Paget, N/A, Bermuda",40
736,"Greenwood, South Carolina, USA",23
7033,"Tewksbury, Massachusetts, USA",37
1072,"Albuquerque, New Mexico, USA",39
3410,"Braunschweig, Niedersachsen, Germany",37
11475,"Las Vegas, Nevada, USA",0
5688,"Tucson, Arizona, USA",43
10409,"Calabasas, California, USA",0
5654,"Alexandria, Kentucky, USA",40
2603,"Rockaway, ,",34
3972,"Ottawa, Ontario, Canada",24
10173,"Herndon, ,",0
6368,"Asbury Park, New Jersey, USA",0
3545,"Portales, ,",24
1184,"Charlestown, Massachusetts, USA",0
5471,"Kuwait, Kuwait, Kuwait",25
4489,"Tampa, Florida, USA",21
3075,"Juneau, Alaska, USA",19
7046,"Hafnarfjordur, Reykjavik, Iceland",26
4037,"Eastleigh, Hampshire, United Kingdom",0
7335,"Fredericton, New Brunswick, Canada",32
9675,"Los Angeles, California, USA",54
5124,"Baker City, Oregon, USA",55
9308,"Sackville, New Brunswick, Canada",43
1222,"Reno, Nevada, USA",46
5799,"Allston, Massachusetts, USA",32
1570,", Massachusetts, USA",45
10234,"Capitol Heights, Maryland, USA",32
5038,"Detroit, Michigan, USA",50
135,"Potomac Falls, Virginia, USA",0
7780,"Oklahoma City, Oklahoma, USA",27
4891,"Gibsonia, Pennsylvania, USA",46
10669,"Houston, Texas, USA",25
4178,"St. Louis, Missouri, USA",0
3540,"Holt, Florida, USA",0
4510,"Birmingham, N/A, United Kingdom",20
12220,"Hemel Hempstead, England, United Kingdom",34
9790,"Kitchener, Ontario, Canada",0
9619,"Key West, Florida, USA",26
12507,"Antioch, California, USA",66
4796,"Charlotte, North Carolina, USA",0
3377,"Hatboro, Pennsylvania, USA",0
5460,"Youngwood, Pennsylvania, USA",30
1387,"Gatineau, Quebec, Canada",33
361,"Brampton, Ontario, Canada",0
7500,"Rancho Cordova, California, USA",37
6627,"Seattle, Washington, USA",0
12405,"Morgantown, West Virginia, USA",37
10222,"Mhlin, Aargau, Switzerland",19
4743,"Middleburg, Florida, USA",0
4642,"Normal, Illinois, USA",44
9941,"Cambridge, Ontario, Canada",0
12525,"Shrewsbury, Massachusetts, USA",54
109,"Seattle, Washington, USA",32
9538,"Kenner, Louisiana, USA",0
211,"Fair Oaks, California, USA",0
8549,"Los Angeles, California, USA",40
5607,"Crest Hill, Illinois, USA",39
11445,"De Pere, Wisconsin, USA",27
6878,"Calgary, Alberta, Canada",34
10676,"Travelers Rest, South Carolina, USA",20
2806,"Santa Fe, New Mexico, USA",33
3076,"Saint Joseph, Missouri, USA",0
3698,"Lexington, Kentucky, USA",23
4329,"Aiken, South Carolina, USA",39
5080,"Portland, Oregon, USA",27
4179,"Shingle Springs, California, USA",42
485,"Oceanside, New York, USA",51
12703,"Fredericton, New Brunswick, Canada",0
11872,"Moscow, Idaho, USA",35
8140,"Jamaica Plain, Massachusetts, USA",25
2453,"Edmonton, Alberta, Canada",0
7098,"Warren, Ohio, USA",34
6395,"Richmond, Virginia, USA",36
12524,"St Joseph, Missouri, USA",46
6415,"Orlando, Florida, USA",33
4474,"Richmond, Kentucky, USA",0
11512,"Palm Bay, Florida, USA",36
2578,"Canton, ,",18
11743,"Calais, Pas de Calais, France",19
2028,"Rio Rancho, New Mexico, USA",18
1069,"Houston, Texas, USA",36
5516,"Mesa, Arizona, USA",37
8663,"Paris, Ile de France, France",35
